timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
1.75353E+12,1.75362E+12,1.75359E+12,1.75353E+12,"0,006715796828","0,006865782367","0,006714274853","0,006842611523",0
1.75344E+12,1.75353E+12,1.7535E+12,1.75345E+12,"0,006643911641","0,006718620251","0,006642475657","0,006715796828",0
1.75336E+12,1.75344E+12,1.75336E+12,1.75342E+12,"0,006750933166","0,006752793583","0,006642331031","0,006643911641",0
1.75327E+12,1.75336E+12,1.75331E+12,1.75335E+12,"0,007042174606","0,007053935013","0,006749428149","0,006750933166",0
1.75319E+12,1.75327E+12,1.75325E+12,1.75327E+12,"0,007057862602","0,007093906453","0,006988306188","0,007042174606","130,07"
1.7531E+12,1.75319E+12,1.75317E+12,1.7531E+12,"0,006753108718","0,007059193046","0,00675296629","0,007057862602",0
1.75301E+12,1.7531E+12,1.7531E+12,1.75301E+12,"0,006659908489","0,006755684905","0,006658783123","0,006753108718",0
1.75293E+12,1.75301E+12,1.75294E+12,1.75301E+12,"0,006818095522","0,006824116377","0,00665774405","0,006659908489",0
1.75284E+12,1.75293E+12,1.75292E+12,1.75284E+12,"0,006351809646","0,006819999535","0,006351809646","0,006818095522",0
1.75275E+12,1.75284E+12,1.75284E+12,1.75275E+12,"0,005903335753","0,006352060608","0,005903335753","0,006351809646",0
1.75267E+12,1.75275E+12,1.75275E+12,1.75267E+12,"0,005658926889","0,005903341255","0,005658518785","0,005903335753","9,31"
1.75258E+12,1.75267E+12,1.75259E+12,1.75264E+12,"0,005663468338","0,005663622268","0,005515908071","0,005658926889",0
1.75249E+12,1.75258E+12,1.75255E+12,1.7525E+12,"0,005335004841","0,005670554007","0,005334797121","0,005663468338",0
1.75241E+12,1.75249E+12,1.75247E+12,1.75241E+12,"0,005067215154","0,005511508171","0,00506686214","0,005335004841",0
1.75232E+12,1.75241E+12,1.75239E+12,1.75238E+12,"0,005075943199","0,005459808555","0,005007241148","0,005067215154",0
1.75224E+12,1.75232E+12,1.7523E+12,1.75227E+12,"0,004444102129","0,005076550889","0,004440967217","0,005075943199",0
1.75215E+12,1.75224E+12,1.75223E+12,1.75218E+12,"0,004314857928","0,004445832377","0,004314567781","0,004444102129",0
1.75206E+12,1.75215E+12,1.75213E+12,1.75206E+12,"0,003878755714","0,004422561584","0,003878755714","0,004314857928",0
1.75198E+12,1.75206E+12,1.75203E+12,1.75199E+12,"0,003879557272","0,003883371106","0,003876899908","0,003878755714",0
1.75189E+12,1.75198E+12,1.75195E+12,1.75192E+12,"0,003879579321","0,003882101618","0,003877184454","0,003879557272",0
1.7518E+12,1.75189E+12,1.75181E+12,1.75189E+12,"0,00389981083","0,003900489812","0,003879331703","0,003879579321",0
1.75172E+12,1.7518E+12,1.7518E+12,1.75176E+12,"0,00389172109","0,003900232317","0,003878821404","0,00389981083",0
1.75163E+12,1.75172E+12,1.7517E+12,1.75166E+12,"0,003918734688","0,003953352072","0,003885137135","0,00389172109",0
1.75154E+12,1.75163E+12,1.75155E+12,1.75162E+12,"0,004038100987","0,004038781573","0,003918198624","0,003918734688",0
1.75146E+12,1.75154E+12,1.75154E+12,1.75152E+12,"0,003929326067","0,004039211748","0,003891950217","0,004038100987",0
1.75137E+12,1.75146E+12,1.75143E+12,1.7514E+12,"0,00388307934","0,003929898657","0,003878680332","0,003929326067",0
1.75128E+12,1.75137E+12,1.75132E+12,1.75133E+12,"0,003990189136","0,004030821283","0,003881460916","0,00388307934",0
1.7512E+12,1.75128E+12,1.75123E+12,1.75128E+12,"0,004026210349","0,004037463865","0,003989164016","0,003990189136",0
1.75111E+12,1.7512E+12,1.75111E+12,1.75117E+12,"0,004073559368","0,00407366286","0,003931308489","0,004026210349",0
1.75103E+12,1.75111E+12,1.75108E+12,1.75103E+12,"0,003882767167","0,004075491593","0,003882077694","0,004073559368",0
1.75094E+12,1.75103E+12,1.751E+12,1.75095E+12,"0,003805210011","0,00388374075","0,003803364454","0,003882767167",0
1.75085E+12,1.75094E+12,1.75094E+12,1.75085E+12,"0,003749884641","0,003805345101","0,003749786021","0,003805210011",0
1.75077E+12,1.75085E+12,1.75085E+12,1.75077E+12,"0,003718094872","0,003750216897","0,003716164293","0,003749884641",0
1.75068E+12,1.75077E+12,1.75076E+12,1.75068E+12,"0,003710744915","0,003718951665","0,003709746769","0,003718094872",0
1.75059E+12,1.75068E+12,1.7506E+12,1.75066E+12,"0,003881109886","0,003882291005","0,003709823264","0,003710744915",0
1.75051E+12,1.75059E+12,1.75054E+12,1.75059E+12,"0,003887611231","0,003888274524","0,003879734166","0,003881109886",0
1.75042E+12,1.75051E+12,1.75047E+12,1.75043E+12,"0,003880593666","0,003889080537","0,003879647632","0,003887611231",0
1.75033E+12,1.75042E+12,1.7504E+12,1.75041E+12,"0,003965080147","0,003969754084","0,003880332649","0,003880593666",0
1.75025E+12,1.75033E+12,1.75033E+12,1.75029E+12,"0,003880612177","0,003965187454","0,003879752816","0,003965080147",0
1.75016E+12,1.75025E+12,1.75016E+12,1.75025E+12,"0,004166557267","0,004167218098","0,003880237864","0,003880612177",0
1.75008E+12,1.75016E+12,1.75015E+12,1.75009E+12,"0,003929517277","0,004185613321","0,003907560907","0,004166557267",0
1.74999E+12,1.75008E+12,1.74999E+12,1.75006E+12,"0,004002410677","0,004003280002","0,00391721981","0,003929517277",0
1.7499E+12,1.74999E+12,1.74999E+12,1.74998E+12,"0,003909348029","0,004002790366","0,003886152206","0,004002410677","430,31"
1.74982E+12,1.7499E+12,1.74982E+12,1.74984E+12,"0,004080768495","0,004084007874","0,003879400135","0,003909348029",0
1.74973E+12,1.74982E+12,1.74979E+12,1.74981E+12,"0,004084344964","0,004084918876","0,004080103735","0,004080768495",0
1.74964E+12,1.74973E+12,1.74965E+12,1.74968E+12,"0,004123195176","0,004123619491","0,004080368383","0,004084344964",0
1.74956E+12,1.74964E+12,1.7496E+12,1.74956E+12,"0,003935362313","0,0041240961","0,003935362313","0,004123195176",0
1.74947E+12,1.74956E+12,1.74956E+12,1.74947E+12,"0,003896305469","0,003935717077","0,003894748119","0,003935362313",0
1.74938E+12,1.74947E+12,1.74947E+12,1.74939E+12,"0,00386572084","0,003897076796","0,003864760188","0,003896305469",0
1.7493E+12,1.74938E+12,1.74938E+12,1.7493E+12,"0,003751823044","0,003868582192","0,003751346137","0,00386572084",0
1.74921E+12,1.7493E+12,1.74921E+12,1.74927E+12,"0,004007793285","0,004007793285","0,003748878685","0,003751823044",0
1.74912E+12,1.74921E+12,1.74915E+12,1.7492E+12,"0,004084558531","0,004085268303","0,004002918932","0,004007793285",0
1.74904E+12,1.74912E+12,1.74912E+12,1.74906E+12,"0,00403609135","0,004085370606","0,003981316854","0,004084558531",0
1.74895E+12,1.74904E+12,1.749E+12,1.74903E+12,"0,004341772726","0,004488974447","0,004035895907","0,00403609135",0
1.74887E+12,1.74895E+12,1.74894E+12,1.74891E+12,"0,004335194528","0,004342286105","0,004239626555","0,004341772726",0
1.74878E+12,1.74887E+12,1.74881E+12,1.74886E+12,"0,004638723358","0,004667749602","0,004260517765","0,004335194528",0
1.74869E+12,1.74878E+12,1.74878E+12,1.74869E+12,"0,004580777494","0,00463879151","0,004580777494","0,004638723358",0
1.74861E+12,1.74869E+12,1.74869E+12,1.74863E+12,"0,004570976123","0,004581470308","0,004570246225","0,004580777494",0
1.74852E+12,1.74861E+12,1.7486E+12,1.7486E+12,"0,004609184804","0,004628354413","0,004570935979","0,004570976123",0
1.74843E+12,1.74852E+12,1.74846E+12,1.74848E+12,"0,004805660775","0,004806166564","0,004607768006","0,004609184804",0
1.74835E+12,1.74843E+12,1.74841E+12,1.74838E+12,"0,004626136647","0,004824695716","0,004529521301","0,004805660775","217,35"
1.74826E+12,1.74835E+12,1.74831E+12,1.74834E+12,"0,004592368433","0,004628389787","0,004579216312","0,004626136647",0
1.74817E+12,1.74826E+12,1.74826E+12,1.74819E+12,"0,004562621056","0,004595019181","0,00456223446","0,004592368433",0
1.74809E+12,1.74817E+12,1.74809E+12,1.74817E+12,"0,004804790365","0,004805602425","0,004562284054","0,004562621056",0
1.748E+12,1.74809E+12,1.74805E+12,1.74808E+12,"0,005077291996","0,005117091433","0,004804279112","0,004804790365",0
1.74792E+12,1.748E+12,1.74799E+12,1.74792E+12,"0,005033247252","0,005205295729","0,005033247252","0,005077291996",0
1.74783E+12,1.74792E+12,1.74783E+12,1.74783E+12,"0,004991498351","0,005078432781","0,004991078166","0,005033247252",0
1.74774E+12,1.74783E+12,1.74783E+12,1.74776E+12,"0,004942039248","0,004991498351","0,004939183523","0,004991498351",0
1.74766E+12,1.74774E+12,1.74767E+12,1.74772E+12,"0,005295376648","0,005304346142","0,004940726449","0,004942039248",0
1.74757E+12,1.74766E+12,1.74765E+12,1.74757E+12,"0,00524883842","0,005297215474","0,005247783721","0,005295376648",0
1.74748E+12,1.74757E+12,1.74748E+12,1.74749E+12,"0,005411905571","0,005412621337","0,005149255371","0,00524883842",0
1.7474E+12,1.74748E+12,1.7474E+12,1.74741E+12,"0,005517610409","0,005521294792","0,005283614293","0,005411905571",0
1.74731E+12,1.7474E+12,1.7474E+12,1.74731E+12,"0,005443428652","0,005521125662","0,005443428652","0,005517610409",0
1.74722E+12,1.74731E+12,1.74731E+12,1.74723E+12,"0,005426937502","0,00544594287","0,00542642116","0,005443428652",0
1.74714E+12,1.74722E+12,1.74714E+12,1.74716E+12,"0,005472821625","0,005472821625","0,005050613156","0,005426937502",0
1.74705E+12,1.74714E+12,1.74714E+12,1.74706E+12,"0,005439952854","0,005472821625","0,005439403947","0,005472821625",0
1.74696E+12,1.74705E+12,1.74705E+12,1.74697E+12,"0,005320603332","0,005441507803","0,005319492011","0,005439952854",0
1.74688E+12,1.74696E+12,1.74696E+12,1.74688E+12,"0,005025296475","0,005321281441","0,005025296475","0,005320603332",0
1.74679E+12,1.74688E+12,1.74686E+12,1.74679E+12,"0,00468732191","0,005031060051","0,004687107859","0,005025296475","830,49"
1.74671E+12,1.74679E+12,1.74679E+12,1.74672E+12,"0,003712929766","0,004687569536","0,003712571103","0,00468732191",0
1.74662E+12,1.74671E+12,1.74668E+12,1.74671E+12,"0,004069987847","0,004101300983","0,003712795513","0,003712929766",0
1.74653E+12,1.74662E+12,1.74653E+12,1.74661E+12,"0,00408188284","0,004082356199","0,004067842329","0,004069987847",0
1.74645E+12,1.74653E+12,1.74645E+12,1.74653E+12,"0,004521146643","0,004521164074","0,004073753232","0,00408188284","967,39"
1.74636E+12,1.74645E+12,1.74641E+12,1.74644E+12,"0,00463528591","0,004651492608","0,004520391507","0,004521146643",0
1.74627E+12,1.74636E+12,1.7463E+12,1.74634E+12,"0,004819760017","0,004820140417","0,004581263895","0,00463528591",0
1.74619E+12,1.74627E+12,1.74619E+12,1.74627E+12,"0,005258950295","0,00526385723","0,004819760017","0,004819760017","1110,58"
1.7461E+12,1.74619E+12,1.74619E+12,1.74611E+12,"0,005203260457","0,005258950295","0,005203170673","0,005258950295","0,44"
1.74601E+12,1.7461E+12,1.74603E+12,1.7461E+12,"0,005651363402","0,005696527618","0,005203144658","0,005203260457",0
1.74593E+12,1.74601E+12,1.74598E+12,1.74601E+12,"0,005730753081","0,0059499658","0,005651191336","0,005651363402","1008,92"
